Date,Sample,Sample_type,Sample_weight_mg,N_retention_time_min,N_response,N_weight_mg,N_weight%,N_peak_type,N_element,N_C_Response,C_rentention_time_min,C_response,C_weight_mg,C_weight_per,C_peak_type,C_element,C_C_response_ratio,
5/13/21,blankcap,blankcap,0,2.072,19.66,0.001,9.5,Refer,Nitrogen,1.618,2.849,12.148,0.008,90.5,Refer,Carbon,1,
5/13/21,701,unknown,15.531,2.076,16.998,0.023,0.15,Refer,Nitrogen,0.046,2.629,368.682,0.115,0.74,Refer,Carbon,1,
5/13/21,702,unknown,18.883,2.028,10.884,0.074,0.39,Refer,Nitrogen,0.012,2.623,899.912,0.281,1.49,Refer,Carbon,1,
5/13/21,703,unknown,18.15,,,,,,,,2.6,1182.895,0.374,2.06,Refer,Carbon,1,
5/13/21,704,unknown,16.876,2.024,12.821,0.058,0.34,Refer,Nitrogen,0.012,2.592,1031.492,0.324,1.92,Refer,Carbon,1,
5/13/21,705,unknown,16.535,2.008,13.008,0.056,0.34,Refer,Nitrogen,0.017,2.632,748.425,0.233,1.41,Refer,Carbon,1,
5/13/21,706,unknown,16.492,2.075,15.029,0.039,0.24,Refer,Nitrogen,0.023,2.628,642.339,0.199,1.21,Refer,Carbon,1,
5/13/21,707,unknown,16.915,2.012,13.955,0.048,0.28,Refer,Nitrogen,0.016,2.6,888.663,0.277,1.64,Refer,Carbon,1,
5/13/21,708,unknown,17.746,2.023,12.234,0.062,0.35,Refer,Nitrogen,0.015,2.623,802.68,0.25,1.41,Refer,Carbon,1,
5/13/21,709,unknown,16.82,2.031,11.644,0.067,0.4,Refer,Nitrogen,0.011,2.605,1093.402,0.344,2.04,Refer,Carbon,1,
5/13/21,710,unknown,17.501,2.085,13.679,0.05,0.29,Refer,Nitrogen,0.026,2.617,534.855,0.166,0.95,Refer,Carbon,1,
5/13/21,710,unknown,18.571,2.023,14.613,0.043,0.23,Refer,Nitrogen,0.03,2.628,479.535,0.149,0.8,Refer,Carbon,1,
5/13/21,standard,standard,1.649,,,,,,,,2.484,3577.062,1.338,81.17,Refer,Carbon,1,
5/18/21,bypass1,bypass1,0,1.189,14.886,0.019,5.53,Refer,Nitrogen,0.018,2.577,837.321,0.329,94.47,Refer,Carbon,1,
5/18/21,bypass2,bypass2,0,1.161,4.85,0.01,11.38,Refer,Nitrogen,0.036,2.583,135.705,0.078,88.62,Refer,Carbon,1,
5/18/21,bypass3,bypass3,0,1.171,11.806,0.016,7.66,Refer,Nitrogen,0.025,2.583,471.013,0.198,92.34,Refer,Carbon,1,
5/18/21,blankcell1,blankcell1,0,,,,,,,,,,,,,,,
5/18/21,blankcap1,blankcap1,0,,,,,,,,2.589,2.908,0.031,100,Refer,Carbon,1,
5/18/21,standard1,standard1,0.572,1.164,25.39,0.029,5.06,Refer,Nitrogen,0.025,2.543,1033.571,0.4,69.84,Refer,Carbon,1,
5/18/21,standard2,standard2,0.761,1.163,32.923,0.036,4.72,Refer,Nitrogen,0.025,2.516,1306.216,0.497,65.31,Refer,Carbon,1,
5/18/21,standard3,standard3,1.098,1.164,51.311,0.053,4.81,Refer,Nitrogen,0.025,2.489,2069.583,0.77,70.14,Refer,Carbon,1,
5/18/21,standard4,standard4,1.241,1.164,58.239,0.059,4.77,Refer,Nitrogen,0.025,2.479,2318.998,0.859,69.25,Refer,Carbon,1,
5/18/21,blankcap2,blankcap2,0,,,,,,,,2.601,4.71,0.031,100,Refer,Carbon,1,
5/18/21,711,unknown,16.103,1.173,103.883,0.101,0.63,Refer,Nitrogen,0.015,2.365,7127.76,2.58,16.02,Refer,Carbon,1,
5/18/21,712,unknown,17.809,1.181,11.183,0.016,0.09,Refer,Nitrogen,0.015,2.556,763.199,0.303,1.7,Refer,Carbon,1,
5/18/21,713,unknown,18.198,1.18,7.977,0.013,0.07,Refer,Nitrogen,0.019,2.584,420.773,0.18,0.99,Refer,Carbon,1,
5/18/21,714,unknown,17.711,1.175,90.164,0.089,0.5,Refer,Nitrogen,0.014,2.384,6422.941,2.327,13.14,Refer,Carbon,1,
5/18/21,715,unknown,15.463,1.173,217.722,0.206,1.33,Refer,Nitrogen,0.016,2.255,13711.955,4.935,31.91,Refer,Carbon,1,
5/18/21,716,unknown,18.856,1.172,12.383,0.017,0.09,Refer,Nitrogen,0.013,2.541,976.641,0.379,2.01,Refer,Carbon,1,
5/18/21,717,unknown,16.14,1.176,10.816,0.016,0.1,Refer,Nitrogen,0.023,2.569,466.765,0.197,1.22,Refer,Carbon,1,
5/18/21,718,unknown,15.519,1.176,6.488,0.012,0.07,Refer,Nitrogen,0.023,2.58,282.172,0.131,0.84,Refer,Carbon,1,
5/18/21,719,unknown,15.299,1.175,160.786,0.154,1,Refer,Nitrogen,0.014,2.305,11301.271,4.073,26.62,Refer,Carbon,1,
5/18/21,720,unknown,19.042,1.176,95.057,0.093,0.49,Refer,Nitrogen,0.012,2.345,7843.066,2.835,14.89,Refer,Carbon,1,
5/18/21,720,unknown,19.579,1.177,129.966,0.125,0.64,Refer,Nitrogen,0.013,2.335,9657.741,3.485,17.8,Refer,Carbon,1,
5/18/21,standard5,standard5,1.75,1.167,89.263,0.088,5.02,Refer,Nitrogen,0.02,2.411,4417.061,1.61,91.99,Refer,Carbon,1,
5/18/21,blankcell2,blankcell2,0,,,,,,,,,,,,,,,
5/18/21,721,unknown,6.549,1.171,3.528,0.009,0.13,Refer,Nitrogen,0.03,2.589,116.866,0.072,1.09,Refer,Carbon,1,
5/18/21,722,unknown,20.417,1.173,7.686,0.013,0.06,Refer,Nitrogen,0.022,2.575,345.519,0.153,0.75,Refer,Carbon,1,
5/18/21,723,unknown,17.773,1.176,51.322,0.053,0.3,Refer,Nitrogen,0.018,2.471,2789.928,1.028,5.78,Refer,Carbon,1,
5/18/21,724,unknown,21.333,1.176,25.806,0.029,0.14,Refer,Nitrogen,0.022,2.548,1182.154,0.453,2.12,Refer,Carbon,1,
5/18/21,725,unknown,19.645,1.175,11.012,0.016,0.08,Refer,Nitrogen,0.023,2.565,484.428,0.203,1.03,Refer,Carbon,1,
5/18/21,726,unknown,14.64,1.175,7.1,0.012,0.08,Refer,Nitrogen,0.03,2.575,234.119,0.114,0.78,Refer,Carbon,1,
5/18/21,727,unknown,11.618,1.173,8.119,0.013,0.11,Refer,Nitrogen,0.016,2.576,523.284,0.217,1.87,Refer,Carbon,1,
5/18/21,728,unknown,21.008,1.173,10.925,0.016,0.07,Refer,Nitrogen,0.021,2.56,531.261,0.22,1.05,Refer,Carbon,1,
5/18/21,729,unknown,15.374,1.175,5.133,0.01,0.07,Refer,Nitrogen,0.032,2.584,158.217,0.086,0.56,Refer,Carbon,1,
5/18/21,730,unknown,15.366,1.175,8.755,0.014,0.09,Refer,Nitrogen,0.02,2.575,428.852,0.183,1.19,Refer,Carbon,1,
5/18/21,730,unknown,12.41,1.173,7.37,0.012,0.1,Refer,Nitrogen,0.022,2.568,341.347,0.152,1.22,Refer,Carbon,1,
5/18/21,standard6,standard6,1.807,1.165,89.231,0.088,4.86,Refer,Nitrogen,0.025,2.441,3534.875,1.294,71.63,Refer,Carbon,1,
5/18/21,blankcell3,blankcell3,0,,,,,,,,,,,,,,,
5/18/21,731,unknown,13.385,1.172,8.162,0.013,0.1,Refer,Nitrogen,0.022,2.563,366.662,0.161,1.2,Refer,Carbon,1,
5/18/21,732,unknown,13.857,1.171,8.594,0.013,0.1,Refer,Nitrogen,0.023,2.581,370.696,0.162,1.17,Refer,Carbon,1,
5/18/21,733,unknown,5.773,1.165,69.539,0.07,1.21,Refer,Nitrogen,0.014,2.387,4935.083,1.795,31.1,Refer,Carbon,1,
5/18/21,734,unknown,22.18,1.177,10.567,0.015,0.07,Refer,Nitrogen,0.024,2.576,445.297,0.189,0.85,Refer,Carbon,1,
5/18/21,735,unknown,12.232,1.173,7.559,0.013,0.1,Refer,Nitrogen,0.025,2.573,300.214,0.137,1.12,Refer,Carbon,1,
5/18/21,736,unknown,16.466,1.176,9.141,0.014,0.09,Refer,Nitrogen,0.015,2.557,627.968,0.254,1.55,Refer,Carbon,1,
5/18/21,737,unknown,9.106,1.175,7.177,0.012,0.13,Refer,Nitrogen,0.004,2.519,1607.189,0.605,6.64,Refer,Carbon,1,
5/18/21,738,unknown,17.883,1.172,34.005,0.037,0.21,Refer,Nitrogen,0.012,2.457,2854.342,1.051,5.88,Refer,Carbon,1,
5/18/21,739,unknown,23.724,1.181,174.212,0.166,0.7,Refer,Nitrogen,0.01,2.221,16999.09,6.111,25.76,Refer,Carbon,1,
5/18/21,740,unknown,17.034,1.165,10.718,0.015,0.09,Refer,Nitrogen,0.008,2.492,1345.128,0.511,3,Refer,Carbon,1,
5/18/21,740,unknown,16.319,1.173,5.948,0.011,0.07,Refer,Nitrogen,0.026,2.584,225.736,0.111,0.68,Refer,Carbon,1,
5/18/21,standard7,standard7,1.632,1.165,80.269,0.08,4.87,Refer,Nitrogen,0.025,2.441,3175.502,1.166,71.43,Refer,Carbon,1,
5/18/21,blankcell4,blankcell4,0,,,,,,,,,,,,,,,
5/19/21,bypass1,bypass1,0,1.392,9.314,0.006,6.36,Refer,Nitrogen,0.02,2.727,470.797,0.093,93.64,Refer,Carbon,1,
5/19/21,bypass2,bypass2,0,1.396,15.429,0.01,4.99,Refer,Nitrogen,0.017,2.725,900.992,0.191,95.01,Refer,Carbon,1,
5/19/21,bypass3,bypass3,0,1.395,14.175,0.009,6.9,Refer,Nitrogen,0.023,2.723,612.91,0.125,93.1,Refer,Carbon,1,
5/19/21,blankcell1,blankcell1,0,1.515,3.502,0.003,100,Refer,Nitrogen,???,,,,,,,,
5/19/21,blankcap1,blankcap1,0,,,,,,,,2.752,2.596,N/A,N/A,Error,Carbon,1,
5/19/21,standard1,standard1,0.361,1.373,28.457,0.018,4.99,Refer,Nitrogen,0.025,2.687,1128.536,0.243,67.36,Refer,Carbon,1,
5/19/21,standard2,standard2,0.5,1.375,39.065,0.025,4.9,Refer,Nitrogen,0.025,2.684,1566.485,0.343,68.68,Refer,Carbon,1,
5/19/21,standard3,standard3,1.24,1.383,94.11,0.058,4.7,Refer,Nitrogen,0.024,2.615,3880.226,0.873,70.39,Refer,Carbon,1,
5/19/21,standard4,standard4,1.825,1.384,140.508,0.087,4.75,Refer,Nitrogen,0.025,2.565,5650.93,1.278,70.03,Refer,Carbon,1,
5/19/21,blankcap2,blankcap2,0,,,,,,,,2.809,4.606,N/A,N/A,Error,Carbon,1,
5/19/21,771,unknown,18.972,1.395,11.574,0.008,0.04,Refer,Nitrogen,0.019,2.731,609.934,0.124,0.66,Refer,Carbon,1,
5/19/21,772,unknown,12.479,1.401,136.214,0.084,0.67,Refer,Nitrogen,0.012,2.468,11758.311,2.676,21.44,Refer,Carbon,1,
5/19/21,773,unknown,15.297,1.399,144.639,0.089,0.58,Refer,Nitrogen,0.018,2.547,7911.772,1.795,11.74,Refer,Carbon,1,
5/19/21,774,unknown,17.696,1.404,167.346,0.103,0.58,Refer,Nitrogen,0.012,2.439,13685.13,3.117,17.61,Refer,Carbon,1,
5/19/21,775,unknown,11.673,1.404,211.201,0.13,1.11,Refer,Nitrogen,0.019,2.487,11333.916,2.579,22.09,Refer,Carbon,1,
5/19/21,776,unknown,11.122,1.399,116.078,0.072,0.64,Refer,Nitrogen,0.017,2.565,6814.258,1.544,13.88,Refer,Carbon,1,
5/19/21,777,unknown,18.289,1.417,335.499,0.206,1.13,Refer,Nitrogen,0.021,2.424,16055.681,3.659,20.01,Refer,Carbon,1,
5/19/21,778,unknown,14.277,1.405,226.716,0.139,0.98,Refer,Nitrogen,0.018,2.469,12793.97,2.913,20.4,Refer,Carbon,1,
5/19/21,779,unknown,12.854,1.421,315.665,0.194,1.51,Refer,Nitrogen,0.02,2.439,15897.333,3.623,28.18,Refer,Carbon,1,
5/19/21,780,unknown,15.269,1.412,157.613,0.097,0.64,Refer,Nitrogen,0.013,2.477,11910.324,2.71,17.75,Refer,Carbon,1,
5/19/21,780,unknown,17.838,1.416,216.479,0.133,0.75,Refer,Nitrogen,0.014,2.433,15929.56,3.63,20.35,Refer,Carbon,1,
5/19/21,blankcell2,blankcell2,0,,,,,,,,2.796,9.163,N/A,N/A,Error,Carbon,1,
5/19/21,standard5,standard5,0.834,1.38,66.081,0.041,4.92,Refer,Nitrogen,0.025,2.653,2626.211,0.586,70.25,Refer,Carbon,1,
5/19/21,741,unknown,15.874,1.409,224.589,0.138,0.87,Refer,Nitrogen,0.016,2.452,13647.763,3.108,19.58,Refer,Carbon,1,
5/19/21,742,unknown,13.905,1.403,369.51,0.227,1.63,Refer,Nitrogen,0.019,2.368,19104.12,4.357,31.33,Refer,Carbon,1,
5/19/21,743,unknown,12.829,1.408,326.167,0.2,1.56,Refer,Nitrogen,0.014,2.347,22707.8,5.181,40.39,Refer,Carbon,1,
5/19/21,744,unknown,14.675,1.389,14.315,0.009,0.06,Refer,Nitrogen,0.024,2.719,589.578,0.12,0.82,Refer,Carbon,1,
5/19/21,745,unknown,17.503,1.395,479.168,0.294,1.68,Refer,Nitrogen,0.019,2.297,24812.107,5.663,32.35,Refer,Carbon,1,
5/19/21,746,unknown,17.465,1.392,98.229,0.061,0.35,Refer,Nitrogen,0.02,2.595,4986.783,1.126,6.45,Refer,Carbon,1,
5/19/21,747,unknown,16.456,1.392,14.047,0.009,0.06,Refer,Nitrogen,0.028,2.716,506.154,0.101,0.61,Refer,Carbon,1,
5/19/21,748,unknown,21.681,1.392,17.471,0.011,0.05,Refer,Nitrogen,0.022,2.715,781.557,0.164,0.76,Refer,Carbon,1,
5/19/21,749,unknown,15.346,1.392,17.202,0.011,0.07,Refer,Nitrogen,0.022,2.716,777.123,0.163,1.06,Refer,Carbon,1,
5/19/21,750,unknown,10.56,1.391,17.663,0.011,0.11,Refer,Nitrogen,0.021,2.708,833.279,0.176,1.66,Refer,Carbon,1,
5/19/21,750,unknown,21.526,1.408,40.087,0.025,0.12,Refer,Nitrogen,0.015,2.679,2714.669,0.606,2.82,Refer,Carbon,1,
5/19/21,blankcell3,blankcell3,0,1.528,4.293,0.003,100,Refer,Nitrogen,???,,,,,,,,
5/19/21,standard6,standard6,1.527,1.379,116.019,0.072,4.69,Refer,Nitrogen,0.024,2.577,4745.247,1.071,70.12,Refer,Carbon,1,
5/19/21,751,unknown,15.474,1.399,252.254,0.155,1,Refer,Nitrogen,0.015,2.405,16537.818,3.769,24.36,Refer,Carbon,1,
5/19/21,752,unknown,18.78,1.403,340.722,0.209,1.11,Refer,Nitrogen,0.036,2.508,9447.35,2.147,11.43,Refer,Carbon,1,
5/19/21,753,unknown,13.438,1.388,13.231,0.009,0.06,Refer,Nitrogen,0.026,2.728,500.395,0.099,0.74,Refer,Carbon,1,
5/19/21,754,unknown,11.712,1.403,225.748,0.139,1.19,Refer,Nitrogen,0.016,2.444,14405.405,3.281,28.02,Refer,Carbon,1,
5/19/21,755,unknown,14.911,1.401,84.415,0.052,0.35,Refer,Nitrogen,0.017,2.601,4995.974,1.128,7.57,Refer,Carbon,1,
5/19/21,756,unknown,20.363,1.401,56.673,0.035,0.17,Refer,Nitrogen,0.019,2.665,2973.144,0.665,3.27,Refer,Carbon,1,
5/19/21,757,unknown,9.921,1.393,33.234,0.021,0.21,Refer,Nitrogen,0.005,2.547,7163.427,1.624,16.37,Refer,Carbon,1,
5/19/21,758,unknown,16.083,1.405,321.746,0.198,1.23,Refer,Nitrogen,0.018,2.38,18059.672,4.118,25.6,Refer,Carbon,1,
5/19/21,759,unknown,19.027,1.395,53.186,0.033,0.17,Refer,Nitrogen,0.015,2.641,3574.014,0.803,4.22,Refer,Carbon,1,
5/19/21,760,unknown,9.239,1.388,54.562,0.034,0.37,Refer,Nitrogen,0.008,2.54,7162.934,1.624,17.58,Refer,Carbon,1,
5/19/21,760,unknown,13.135,1.397,95.827,0.059,0.45,Refer,Nitrogen,0.012,2.532,7840.767,1.779,13.55,Refer,Carbon,1,
5/19/21,blankcell4,blankcell4,0,,,,,,,,,,,,,,,
5/19/21,standard7,standard7,1.056,1.379,79.598,0.049,4.67,Refer,Nitrogen,0.024,2.617,3304.661,0.741,70.18,Refer,Carbon,1,
5/19/21,761,unknown,17.38,1.4,363.942,0.224,1.29,Refer,Nitrogen,0.022,2.397,16827.514,3.836,22.07,Refer,Carbon,1,
5/19/21,762,unknown,9.81,1.391,99.629,0.062,0.63,Refer,Nitrogen,0.011,2.508,8842.67,2.008,20.47,Refer,Carbon,1,
5/19/21,763,unknown,14.165,1.387,15.776,0.01,0.07,Refer,Nitrogen,0.013,2.693,1243.819,0.27,1.9,Refer,Carbon,1,
5/19/21,764,unknown,11.81,1.389,22.887,0.015,0.12,Refer,Nitrogen,0.006,2.616,4159.073,0.937,7.93,Refer,Carbon,1,
5/19/21,765,unknown,11.161,1.387,7.809,0.005,0.05,Refer,Nitrogen,0.025,2.731,317.276,0.058,0.52,Refer,Carbon,1,
5/19/21,766,unknown,18.963,1.393,12.891,0.008,0.04,Refer,Nitrogen,0.021,2.72,617.372,0.126,0.67,Refer,Carbon,1,
5/19/21,767,unknown,12.712,1.387,10.369,0.007,0.05,Refer,Nitrogen,0.021,2.733,504.831,0.1,0.79,Refer,Carbon,1,
5/19/21,768,unknown,19.383,1.401,20.318,0.013,0.07,Refer,Nitrogen,0.019,2.717,1056.702,0.227,1.17,Refer,Carbon,1,
5/19/21,769,unknown,11.29,1.387,15.277,0.01,0.09,Refer,Nitrogen,0.018,2.713,846.188,0.179,1.58,Refer,Carbon,1,
5/19/21,770,unknown,15.358,1.397,10.397,0.007,0.05,Refer,Nitrogen,0.023,2.751,449.569,0.088,0.57,Refer,Carbon,1,
5/19/21,770,unknown,21.09,1.408,12.179,0.008,0.04,Refer,Nitrogen,0.022,2.74,550.473,0.111,0.53,Refer,Carbon,1,
5/19/21,blankcell5,blankcell5,0,,,,,,,,,,,,,,,
5/19/21,standard8,standard8,0.251,1.372,16.883,0.011,4.35,Refer,Nitrogen,0.021,2.712,795.363,0.167,66.5,Refer,Carbon,1,
5/19/21,771,unknown,19.136,1.4,12.471,0.008,0.04,Refer,Nitrogen,0.022,2.727,569.265,0.115,0.6,Refer,Carbon,1,
5/19/21,772,unknown,16.905,1.401,244.431,0.15,0.89,Refer,Nitrogen,0.023,2.504,10453.117,2.377,14.06,Refer,Carbon,1,
5/19/21,773,unknown,15.166,1.404,126.888,0.078,0.52,Refer,Nitrogen,0.017,2.556,7525.836,1.707,11.26,Refer,Carbon,1,
5/19/21,774,unknown,12.716,1.396,116.521,0.072,0.57,Refer,Nitrogen,0.01,2.467,11339.261,2.58,20.29,Refer,Carbon,1,
5/19/21,775,unknown,17.201,1.405,305.11,0.187,1.09,Refer,Nitrogen,0.019,2.455,15861.454,3.615,21.01,Refer,Carbon,1,
5/19/21,776,unknown,11.077,1.399,110.689,0.068,0.62,Refer,Nitrogen,0.016,2.565,6866.183,1.556,14.05,Refer,Carbon,1,
5/19/21,777,unknown,13.634,1.404,222.672,0.137,1,Refer,Nitrogen,0.019,2.488,11576.746,2.634,19.32,Refer,Carbon,1,
5/19/21,778,unknown,12.887,1.395,199.49,0.123,0.95,Refer,Nitrogen,0.017,2.473,11887.908,2.705,20.99,Refer,Carbon,1,
5/19/21,779,unknown,15.288,1.413,338.051,0.208,1.36,Refer,Nitrogen,0.021,2.456,16283.738,3.711,24.28,Refer,Carbon,1,
5/19/21,780,unknown,14.45,1.415,172.093,0.106,0.73,Refer,Nitrogen,0.012,2.472,13808.031,3.145,21.76,Refer,Carbon,1,
5/19/21,780,unknown,16.1,1.409,172.536,0.106,0.66,Refer,Nitrogen,0.012,2.467,14075.404,3.206,19.91,Refer,Carbon,1,
5/19/21,blankcell6,blankcell6,0,,,,,,,,2.713,173.15,0.025,100,Refer,Carbon,1,
5/19/21,standard9,standard9,1.997,1.405,173.577,0.107,5.35,Refer,Nitrogen,0.026,2.605,6597.171,1.495,74.84,Refer,Carbon,1,
5/19/21,781,unknown,14.496,1.4,45.441,0.028,0.2,Refer,Nitrogen,0.021,2.708,2215.701,0.492,3.39,Refer,Carbon,1,
5/19/21,782,unknown,11.809,1.399,180.415,0.111,0.94,Refer,Nitrogen,0.017,2.525,10367.731,2.357,19.96,Refer,Carbon,1,
5/19/21,783,unknown,19.547,1.409,316.302,0.194,0.99,Refer,Nitrogen,0.019,2.433,16662.09,3.798,19.43,Refer,Carbon,1,
5/19/21,784,unknown,12.772,1.404,320.339,0.197,1.54,Refer,Nitrogen,0.017,2.421,18789.359,4.285,33.55,Refer,Carbon,1,
5/19/21,785,unknown,15.047,1.397,120.63,0.074,0.49,Refer,Nitrogen,0.014,2.531,8908.44,2.023,13.45,Refer,Carbon,1,
5/19/21,786,unknown,15.58,1.396,70.872,0.044,0.28,Refer,Nitrogen,0.015,2.603,4831.403,1.091,7,Refer,Carbon,1,
5/19/21,787,unknown,8.18,1.392,62.442,0.039,0.47,Refer,Nitrogen,0.015,2.62,4242.305,0.956,11.68,Refer,Carbon,1,
5/19/21,788,unknown,8.074,1.404,102.785,0.064,0.79,Refer,Nitrogen,0.008,2.457,13082.507,2.979,36.89,Refer,Carbon,1,
5/19/21,789,unknown,21.342,1.413,358.048,0.22,1.03,Refer,Nitrogen,0.019,2.423,18604.422,4.242,19.88,Refer,Carbon,1,
5/19/21,790,unknown,16.178,1.395,46.067,0.029,0.18,Refer,Nitrogen,0.017,2.668,2671.497,0.596,3.69,Refer,Carbon,1,
5/19/21,790,unknown,14.594,1.4,23.823,0.015,0.1,Refer,Nitrogen,0.018,2.708,1304.978,0.284,1.94,Refer,Carbon,1,
5/19/21,blankcell7,blankcell7,0,,,,,,,,,,,,,,,
5/19/21,standard10,standard10,2.536,1.385,204,0.126,4.95,Refer,Nitrogen,0.026,2.529,7930.989,1.8,70.97,Refer,Carbon,1,
5/20/21,bypass1,bypass1,0,1.587,38.08,0.02,6.34,Refer,Nitrogen,0.023,2.885,1678.176,0.29,93.66,Refer,Carbon,1,
5/20/21,bypass2,bypass2,0,1.576,118.41,0.059,5.11,Refer,Nitrogen,0.02,2.755,5961.889,1.087,94.89,Refer,Carbon,1,
5/20/21,bypass3,bypass3,0,1.576,93.724,0.047,5.34,Refer,Nitrogen,0.021,2.785,4556.984,0.826,94.66,Refer,Carbon,1,
5/20/21,blankcell1,blankcell1,0,,,,,,,,,,,,,,,
5/20/21,blankcap1,blankcap1,0,,,,,,,,2.915,7.875,N/A,N/A,Error,Carbon,1,
5/20/21,standard1,standard1,0.14,1.531,15.255,0.009,6.13,Refer,Nitrogen,0.028,2.864,550.262,0.081,57.56,Refer,Carbon,1,
5/20/21,standard2,standard2,0.426,1.533,42.544,0.022,5.12,Refer,Nitrogen,0.026,2.827,1666.536,0.288,67.63,Refer,Carbon,1,
5/20/21,standard3,standard3,1.103,1.533,105.218,0.052,4.73,Refer,Nitrogen,0.025,2.741,4263.815,0.771,69.9,Refer,Carbon,1,
5/20/21,standard4,standard4,2.46,1.533,243.406,0.119,4.84,Refer,Nitrogen,0.026,2.653,9269.076,1.702,69.17,Refer,Carbon,1,
5/20/21,bankcap2,bankcap2,0,,,,,,,,2.9,6.778,N/A,N/A,Error,Carbon,1,
5/20/21,791,unknown,20.041,1.553,22.19,0.012,0.06,Refer,Nitrogen,0.022,2.848,1013.599,0.167,0.83,Refer,Carbon,1,
5/20/21,792,unknown,15.853,1.555,21.176,0.011,0.07,Refer,Nitrogen,0.027,2.868,790.924,0.125,0.79,Refer,Carbon,1,
5/20/21,793,unknown,15.742,1.551,22.794,0.012,0.08,Refer,Nitrogen,0.022,2.843,1056.731,0.175,1.11,Refer,Carbon,1,
5/20/21,794,unknown,17.834,1.551,28.346,0.015,0.08,Refer,Nitrogen,0.023,2.849,1217.981,0.205,1.15,Refer,Carbon,1,
5/20/21,795,unknown,15.048,1.548,19.755,0.011,0.07,Refer,Nitrogen,0.023,2.86,857.55,0.138,0.92,Refer,Carbon,1,
5/20/21,796,unknown,10.147,1.548,18.454,0.01,0.1,Refer,Nitrogen,0.02,2.848,940.926,0.153,1.51,Refer,Carbon,1,
5/20/21,797,unknown,11.903,1.548,21.184,0.011,0.1,Refer,Nitrogen,0.023,2.865,934.401,0.152,1.28,Refer,Carbon,1,
5/20/21,798,unknown,13.125,1.552,15.533,0.009,0.07,Refer,Nitrogen,0.03,2.873,513.64,0.074,0.56,Refer,Carbon,1,
5/20/21,799,unknown,18.406,1.553,23.149,0.012,0.07,Refer,Nitrogen,0.027,2.86,846.626,0.136,0.74,Refer,Carbon,1,
5/20/21,800,unknown,15.791,1.552,16.366,0.009,0.06,Refer,Nitrogen,0.023,2.871,700.573,0.109,0.69,Refer,Carbon,1,
5/20/21,800,unknown,19.288,1.553,15.657,0.009,0.05,Refer,Nitrogen,0.022,2.875,706.002,0.11,0.57,Refer,Carbon,1,
5/20/21,802,unknown,10.138,1.559,18.346,0.01,0.1,Refer,Nitrogen,0.023,2.863,801.38,0.127,1.26,Refer,Carbon,1,
5/20/21,803,unknown,13.173,1.556,123.042,0.061,0.46,Refer,Nitrogen,0.017,2.715,7279.697,1.332,10.11,Refer,Carbon,1,
5/20/21,804,unknown,11.532,1.583,108.337,0.054,0.47,Refer,Nitrogen,0.008,2.647,13119.438,2.417,20.96,Refer,Carbon,1,
5/20/21,805,unknown,12.704,1.553,29.949,0.016,0.12,Refer,Nitrogen,0.007,2.768,4122.577,0.745,5.86,Refer,Carbon,1,
5/20/21,806,unknown,16.414,1.551,55.907,0.028,0.17,Refer,Nitrogen,0.02,2.811,2787.788,0.497,3.03,Refer,Carbon,1,
5/20/21,807,unknown,15.347,1.559,129.042,0.064,0.42,Refer,Nitrogen,0.015,2.675,8741.465,1.603,10.45,Refer,Carbon,1,
5/20/21,808,unknown,10.168,1.56,213.098,0.104,1.03,Refer,Nitrogen,0.021,2.649,10079.491,1.852,18.22,Refer,Carbon,1,
5/20/21,809,unknown,14.454,1.563,193.12,0.095,0.66,Refer,Nitrogen,0.017,2.639,11477.335,2.112,14.61,Refer,Carbon,1,
5/20/21,810,unknown,12.775,1.561,220.528,0.108,0.85,Refer,Nitrogen,0.015,2.589,14762.616,2.723,21.31,Refer,Carbon,1,
5/20/21,810,unknown,16.43,1.557,125.237,0.062,0.38,Refer,Nitrogen,0.016,2.689,7637.171,1.398,8.51,Refer,Carbon,1,
5/20/21,blankcell3A,blankcell3A,0,,,,,,,,,,,,,,,
5/20/21,standard6,standard6,0.515,1.529,48.158,0.025,4.76,Refer,Nitrogen,0.023,2.808,2083.295,0.366,70.99,Refer,Carbon,1,
5/20/21,811,unknown,12.08,1.564,377.429,0.184,1.52,Refer,Nitrogen,0.023,2.563,16239.155,2.997,24.81,Refer,Carbon,1,
5/20/21,812,unknown,16.199,1.559,56.897,0.029,0.18,Refer,Nitrogen,0.011,2.76,4948.062,0.898,5.54,Refer,Carbon,1,
5/20/21,813,unknown,16.286,1.559,159.273,0.078,0.48,Refer,Nitrogen,0.021,2.701,7631.998,1.397,8.58,Refer,Carbon,1,
5/20/21,814,unknown,14.72,1.563,169.744,0.083,0.57,Refer,Nitrogen,0.018,2.664,9495.666,1.744,11.85,Refer,Carbon,1,
5/20/21,815,unknown,14.178,1.569,223.897,0.11,0.77,Refer,Nitrogen,0.015,2.595,14827.103,2.735,19.29,Refer,Carbon,1,
5/20/21,816,unknown,17.158,1.559,29.585,0.016,0.09,Refer,Nitrogen,0.015,2.843,1989.174,0.348,2.03,Refer,Carbon,1,
5/20/21,817,unknown,16.156,1.569,205.977,0.101,0.63,Refer,Nitrogen,0.021,2.664,10026.695,1.842,11.4,Refer,Carbon,1,
5/20/21,818,unknown,16.755,1.56,30.203,0.016,0.09,Refer,Nitrogen,0.014,2.831,2179.425,0.383,2.29,Refer,Carbon,1,
